,userName,content,score,at
8438,HYEMIWAY,보고싶은 영화나 드라마를 찾아보는 재미가 있습니다. 추천이에요~>_<,5,2021-03-03 10:35:17
8439,진화,안드로이드는 언제 태블릿 ui 업뎃해주나요,5,2021-03-23 18:01:23
8440,천정훈,돈내고보는데 접속이 안돼서 못보는게 말이되나요? 무료로 보는게 아니고 돈내고 보는데 ㅋㅋㅋㅋㅋㅋ 보상을 해던가 조치를 빨리 취하던가 어떤 상황인지 알려주던가 며칠째 이게 뭐하는건지 기분 너무 너무 나쁜데요:)ㅎㅎㅎㅎㅎㅎㅎ,1,2021-11-28 12:16:08
8441,호박,앱 시행이 안되고 로그인도 못하는데 이유가 뭐죠? 오류 인가요?,1,2020-08-30 04:54:39
8442,Google 사용자,처음엔 미가입인데 이용고객으로 나와서 처리 다시 해줄테니 다시 가입하라하더니 부부라서 무료이용 안되는거 같다 정확한 이유는 모른다 알려주면 무료이용 설명해주는거라고 이렇게 응대를하는 어리버리한 상담원 참 어이없다ㆍㆍ 정확한 설명도 없이 ㆍㆍ B티비 약정 다 끝나가서 괜찮음 이것으로 갈아달려고 한번 보려했더니 거지같은 응대로 어이없음,1,2020-01-06 13:33:42
8443,Google 사용자,왜 다운이안되죠 64%에서 멈처버리네요 월정하고 보려고하는데 문제해결해주세요,1,2019-05-13 12:35:35
8444,Google 사용자,아니 페이스북으로 하려는데 왜 안돼는거야 진짜 개망이네 절때 하지마세요 전화번호로도 정확하게했는데 왜 안돼는거야 이해안됨,1,2019-06-25 20:15:05
8445,김동현,방금 월정액 결제 했는데 왜 튕기듯 앱에 접속이 안되나요?괜히 결제했나봐요ㅜㅜ,1,2020-05-29 14:57:33
8446,Ma D,모바일 앱으로 접속이 불가능 합니다,1,2021-11-17 22:25:53
8447,향구언니,노트20울트라 일주일쯤 전부터 안 열려요!,1,2022-02-28 09:56:48
8448,Google 사용자,로고만 뜨고 멈춰있습니다 사용할수가 없어요 빨리 오류 고쳐주세요,1,2019-05-02 15:23:14
8449,Elsinn Lee,아니 이거 접속오류가 왜 이렇게 자주 뜹니까!!!! 너무 한 것 아닙니까?? 1일 1오류 정상입니까?!!,1,2020-08-06 11:58:09
8450,모7,금액에 비해 들어있는 양이부족해요,3,2022-03-14 00:52:01
8451,이상범,좋은데 제가 보고싶은게 거의없어요,2,2022-02-10 09:21:02
8452,박형갑,블랙독 다끝나지도 않았는데 다음화 넘어가버림,1,2022-04-10 17:25:23
8453,황재희,접속이 안됨,1,2022-03-05 22:57:32
8454,한지욱,삭제하고 다시깔아도 시작화면에서 안넘어가요 빨리해결하시오 끊어뿌기전에,1,2022-03-20 18:21:27
8455,김예진,결제는 계속되고 안들어가지는데 어쩌라는거죠?,1,2022-03-30 07:30:15
8456,309 309,브룩클린99 시즌7 6화에 그래알겠어 자막에 1뭐야진짜,4,2022-03-24 00:17:10
8457,김예원,와진짜너무재밌어여쨩추천,5,2022-03-17 21:20:15
8458,뀨뀨,왜 갑자기 안되냐구! 짜증나네,1,2022-03-22 10:27:15
8459,SUNG HO HAN,넷플릭스 첫결제 이용시 무료 30일로 알고 있는데 바로 결제되어 버리는ㅜㅜ,1,2021-04-17 00:01:24
8460,해치zlc,몇년째 잘쓰고있는데 뭔 또 성인인증하라그래서 할라니까 어플이나 TV에서는 안되게해놨냐 개귀찮게 또 그냥 홈페이지에서는 안되고 주소를 따로 입력하게해놓고ㅡㅡ 머가리 쓰면서 편리하게좀 만들어봐라 별거 아닌건데도 욕나오네,1,2022-04-07 23:58:03
8461,꿀꿀이,아니 갑자기 왜 앱이 들어가지지도 않죠??????,1,2022-04-03 02:06:20
8462,황수빈,우리 이누야샤 왜 6기까지밖에 없나요...7기는 풍혈에 빨려드러갔나?,4,2022-03-24 15:54:13
8463,김대성,결제 됐다고 뜨는데 시청이 안돼고,1,2022-03-03 21:36:32
8464,박기주,설강화만 있다면 5점도 가능해요,4,2022-03-02 15:29:59
8465,최봉락,연결이 안됩니다,5,2022-03-02 14:16:17
8466,김지현,잘보던 넷플릭스 앱이 안열려요?,1,2022-01-31 21:38:41
8467,민형김,갑자기안들어가지네 얼른고쳐주세요... 돈은나가는ㄷ,1,2022-03-19 16:39:56
8468,human Rary,검새기능을 PC처럼 편하게 하길,3,2022-02-08 10:38:50
8469,냥,뭐 있어야 할 영화가 없고 뭔 듣보잡들이 널렸어;,1,2022-02-02 00:35:49
8470,이서현이 나가신다,서배스천이 아니라 세바스찬 입니다..ㅋㅎ,4,2022-02-17 20:15:18
8471,Google 사용자,아니 구독갱신도 안했는데 왜 지멋대로 자동이체해서 돈빼감??? 어플도 지웠는데 날강도네,1,2019-10-21 07:37:17
8472,닭달스러운인생,어제부터 갑자기 안켜짐 왜이럼요,1,2022-03-19 01:13:26
8473,태희,타이타닉... 타이타닉이 없어...,5,2022-04-04 22:07:27
8474,테라,애니가 너무 빈약함,3,2022-04-09 22:28:09
8475,콜 오브듀티 채널,이번에 명작 한국영화 많이 사라져서 킹받네,5,2022-04-11 17:00:49
8476,이인지,너무 편안합니다.,5,2022-02-10 19:15:56
8477,K K,내가 원하는 영화가 많은데 몇개가 없음,4,2022-04-07 07:41:20
8478,정태성,몇일전부터 접속이 안되네요,1,2022-03-28 12:20:00
8479,김세미,영화도 다양하게 있어요,5,2022-01-28 15:40:46
8480,inho choi,오늘 엘지tv업데이트 했더니 아예 안나와요!!!!,1,2022-02-26 20:41:10
8481,박양선,아이패드 프로에서 4K HDR 기능 쓰고 싶어요,5,2022-04-13 01:37:23
8482,행복하세요,통화하기 하늘에 별따기네요 오류데 알아야지 다시하던지하지요 속터저요 제발,3,2021-09-27 09:51:25
8483,김진숙,재밌는 거 완전 많아요!,5,2022-04-10 15:25:27
8484,하자1등,돈벌만큼벌은거지..개선이안돼이제,1,2022-02-01 17:01:49
8485,최인신,잼나게 잘보고 있어용~^^,5,2022-03-10 12:37:27
8486,고성빈,들여오는게 너무 적음,2,2022-03-15 21:30:28
8487,고삐리,아니 뭐만하면 무한로딩이걸려요;;,1,2022-02-28 20:47:56
8488,안지현,접속이 도대체 왜 안되는거에요????,1,2022-03-14 10:12:32
8489,앙풱트폭격기,아니 꼴받게하네 내돈내고 쓰는데 왜 앱이 드가지지가않냐 얼탱이가없네 다음날되도 안드가지노 빡치하게네 ㅋㅋ,1,2022-03-03 13:12:57
8490,이아름,갑자기 안드로이드에서 접속안됨 넷플로고만 뜸,1,2022-03-20 23:31:14
8491,정성광,좋은 서비스 좋아요,5,2022-04-05 17:24:49
8492,서희,고등래퍼 시리즈좀 넣어주세요.. 아니면 고등래퍼2도 괜찮아요,1,2022-01-31 15:19:14
8493,박진웅,폰으로 볼때 자주팅김 해결바람,1,2020-07-17 23:52:32
8494,좌우명,잘사용하고 있어요,5,2022-01-27 17:58:06
8495,꼬마토끼,접속이 않되요,1,2022-03-24 16:28:17
8496,성인창,왜 안켜지는거냐 대체,1,2022-02-10 10:40:10
8497,이이쁘니아빠,하늘에서본한국좀 다시 업로드해주세요,5,2022-02-17 11:47:20
8498,고목나무,컴퓨터에서 재생불가... 배째라???,1,2022-01-30 00:00:12
8499,Hongkyu lee,몇일동안 오류가 뜨네요 (-187) 최악이네요.,1,2022-03-27 19:17:35
8500,EOM JEONG-IL,많은 프로그램이 없어서 불편해요,5,2022-02-03 09:40:16
8501,Grace Amazing,갑자기 app가 안열림..,1,2022-03-27 10:50:22
8502,?,볼게없음 비싼돈주고 보는 의미가 없다,1,2022-03-22 03:36:44
8503,방주기쁨,앱이 실행이 안되요..3,1,2022-03-12 16:38:14
8504,ᅳVirtuous,겁자기 왜 기존에 있던 영화들 사라지는건가요?,2,2022-03-19 17:03:13
8505,jju lovely,"빅뱅이론, 마이리틀포니 다시 돌려줘요ㅠㅠ",1,2022-02-01 21:16:30
8506,정재인,귀멸의칼날2기가 없어서 아쉽네요,5,2022-04-16 18:19:21
8507,김형준,진짜 볼것도많아요,5,2022-03-04 01:57:45
8508,김민수,아이 씻팔 다른 쓰레기들 말고 코미양 내놓으라고ㅋㅋ 독점했으면 내야지 미chin놈 들아,2,2022-03-04 20:51:29
8509,유재현,넷플릭스 첫화면에서 넘어가지 않음,1,2022-03-06 20:24:46
8510,행여나,업뎃이후로 계속 안되네요,1,2022-01-25 14:27:30
8511,s미노,저도 갑자기 어플 실행이 안되요,1,2022-03-28 11:22:59
8512,이쭌,그와중에 나 지금 집 가는 중 가장 큰,5,2022-04-10 13:08:11
8513,홍석진,재미있고 좋아요,5,2022-02-23 08:40:29
8514,햇빛들다,회원가입이 불편하다,1,2022-02-03 01:26:27
8515,er qw,와 일하는세포재밌있게보아서요,5,2022-03-17 15:26:41
8516,김혜련,넥플리스가사용하기젤좋은듯합니다,5,2022-04-10 14:14:12
8517,시벨리아 왓슨,화웨이는 중국 거라 안 되나봄ㅋㅋ,5,2022-02-28 12:08:07
8518,이하율,인터넷 로그인도 추가해주세요,5,2022-03-30 13:06:34
8519,이하마,잘 보고 있다가 업뎃 때문에 꺼지게 하는거 좀 고치세요... 개빡치네,1,2021-09-29 00:08:58
8520,Elena Beig,반달 급 아니야 아침 그래도 진짜 끝난 묻지 마 찬밥 단무지 암튼 장지욱 아줌마가 알톤 소리 알간지 보라 사랑해 좋아해 포켓몬 아니야 아니요 빠이 Hi I'm a light speed and a flower delivery 쏘쿨 findings 주연 제니 잠 다 4시는지 프리캐스트 supply,1,2022-04-07 20:18:11
8521,ink샌즈,넷플릭스 보는데 재밌있어요,5,2022-02-20 15:17:28
8522,주연,오류뜨는데..언제 고치시는거에요..?,1,2022-02-24 20:18:17
8523,브래스터,소닉x 시즌3 는 언제 나와요?,3,2022-04-09 11:13:52
8524,김민경,가면라이더 이그제이드 빌드 제로원 세이버 넷플릭스에서 방송해주세요~음성 한국어로요 제발요,5,2022-02-07 09:39:49
8525,주원,첫화면에서 안움직이네,1,2022-02-16 00:59:29
8526,젓갈장수,필터 기능 되살려주세요 제발,4,2022-04-03 08:53:26
8527,HS P,드라마 영화 많이 좀 올려주세요,4,2022-02-05 22:11:36
8528,장수미,재밌게 보고 있어요~,5,2022-03-24 10:45:03
8529,양혜원,재미있게보고있음,5,2022-03-14 19:30:59
8530,오찬종,1달 무료 이용해보고 돌아오기 힘드네,5,2022-02-07 00:35:22
8531,눈보리짱,정말 재밌어요 근데 쿵푸팬더 삭제될 예정이라 안타까워요 쿵푸팬더 삭제 하지말아주세요,4,2022-03-09 13:56:39
8532,이현식,없는거 빼고 다 있음,5,2022-01-28 20:30:32
8533,세나,잘 사용하고 있습니다.,5,2022-02-22 11:20:51
8534,권대구,왜 영화가 생겼다 사라졌다하죠? 분명히 전에 본영화 다시보려해도 없어지고 안보입니다,1,2021-02-17 21:41:43
8535,Thanatos012,뭔가 많은데 볼게 적다,3,2022-02-24 00:40:35
8536,서미경,자막이 나와서 좋아요^^,5,2022-02-03 13:16:37
8537,선녀,폰으로 볼라는데 안댐,1,2022-02-10 17:41:29
8538,서인석,잘 사용하고 있습니다.,4,2022-02-26 22:53:48
8539,Liz Jeong,화면 멈춰잇어요!,1,2022-03-19 16:48:03
8540,박우서,돈내야되는것이구만,1,2022-02-22 17:23:33
8541,김윤성,17000원짜리 가입을했는데 해지하고싶은데 어떻게해야돼나요?,1,2022-02-26 21:17:29
8542,나연희,페어리테일이 왜 1기가없어요?,4,2022-03-12 19:59:22
8543,가하,너무 선정적이다,1,2022-02-05 16:55:36
8544,최최인혜,만족해요 아주많이,5,2022-03-23 12:41:42
8545,정지우,쿠로코의 농구 극장판 보여 주시면 안되요?,5,2022-04-13 21:14:55
8546,김수진,정말 만족합니다.,5,2022-03-05 11:55:04
8547,라벤다콩,잘 사용하고 있습니다,5,2022-03-21 10:03:07
8548,깔끔,뭐야 내 돈 돌려줘요 해지했는데 왜자꾸 돈나가요,1,2022-03-11 22:03:02
8549,Google 사용자,컨텐츠많은건 인정 그래서 별1개주려다가 2개드림 원래 밝기조절과 배속조절이 안되나요? 1개월무료체험일땐 가능해서 결제했는데 안되네요 기종은 갤럭시노트10 5G 입니다 제발 고쳐주세요 밤에보기 눈 아파요,2,2019-12-10 05:17:02
8550,Google 사용자,잘쓰다가 앱접속이안됩니다,1,2019-11-21 23:53:19
8551,Google 사용자,노트 10+ 갑자기 오류 나면서 안돼요 결제해서 보고있는데...,1,2020-04-26 15:52:12
8552,구주영,넷플릭스 오류 해결좀 해주세요...들어가 지질 않으니.... 접속오류가 계속 뜨네요 제발 해결좀 해주세요 돈이 아깝네요,1,2020-05-25 22:52:20
8553,준혁,프리미엄 화질로 결제했는데 왜 화질이 구리게 나오는지 이유좀요..,1,2020-07-01 03:58:12
8554,현기서,뭐만하면 서비스 불편을 드려서 죄송합니다 이것만 나와ㅡㅡ,1,2022-07-08 20:26:38
8555,김영미,없는 영화가 있긴하지만 편하게볼수있어요!,4,2021-01-08 09:19:07
8556,봄,좋긴한데 없는 드라마가 많네요 구르미 그린 달빛 해주세요,3,2020-05-16 11:03:20
8557,안용오,결재하고 시청하려하니 어플이 자꾸 꺼지네요,4,2020-07-13 15:14:29
8558,Google 사용자,좋긴한데 업데이트기능 빨리 적용해주세요,4,2019-11-04 23:39:49
8559,Google 사용자,멀티테스킹가능하면 더좋을텐데 아쉽네요,4,2020-03-11 19:22:12
8560,Ssang Lee,혹시 모바일 백그라운드 상태에서 재생해도 자막이 나오게 해주실수잇나요?,5,2020-05-31 17:45:02
8561,오서연,음...다 좋고 완벽한데 여신강림이라는 드라마가 있는데 그거 좀 추가해주셨으면 합니다 친구들이 넷플릭스에 여신강림 안나온다고 불만을 쏟아내서 추가 해주셨으면 합니다,4,2021-02-09 12:15:02
8562,유환,다좋은데 댓글 다는 기능좀 만들어주세요 카네키한테 사랑한다고 달고 싶거든요.,5,2021-04-10 08:53:39
8563,밀비,하...재생 안되고 계속 렉걸리고 멈추고 보라는건지 말라는건지 ~,1,2021-06-25 22:41:13
8564,남김도균,왜계속 핸드폰으로는 안 들어가지는지 모르겠네요,1,2022-01-29 11:03:57
8565,Google 사용자,다좋은대 너무가격대비 영화가없네요 다른곳은 돈을더내야해서그렇지 영화는있던대 여기는 없는게많아요,4,2018-12-28 17:57:50
8566,김민기,아니ㅠㅠ 왜 라이언 일병구하기 없어졌어요? ㅠㅠ 그리고 무엇보다 없는 명작들이 많아요 제발 영화좀 좀도 추가해 주세요,2,2021-08-14 22:50:35
8567,박진형,앱실행시 바로 다운되네요 이거 계속 반복되는데 어찌해야하나요,1,2020-08-13 16:51:01
8568,Google 사용자,성인인증이 안되고있으며 배속 재생도 안됨. 배속 재생 기능 추가할 생각 없어요? 유튜브도 되는게 안된다는게 말이 됨? 황당,3,2018-10-21 20:54:05
8569,샤쟈,동영상 재생이 자꾸 멈춘다.시청불가수준.열받아서 삭제함,1,2020-05-08 09:13:00
8570,Dongkyu Lee,무한로딩 어떻게 해라고 공지를 하든가 고쳐주고 업데이트를 하든가 머이렇노 이솩히들 이거,1,2021-08-01 21:56:01
8571,박미정,넘 재미있어요 ~지루한시간 잘보내구있네요,5,2021-02-09 11:11:41
8572,Google 사용자,잘보고 있는데 갑자기 튕겨요 ㅠㅠㅠㅠ 빨리..고쳐주세요,4,2019-06-22 10:16:34
8573,Insung Bang,갤럭시 노트10에서도 속도조절 되게 해주세요,3,2020-08-13 08:42:58
8574,윤희재TV,"아니 뭐 영화를 앱으로볼수있어서 신나게 계정 만들면 이제 결제해야됌 아니 만화,영화그거 뭐 공짜로 보여줄수도있지 애들도 이앱까라서 하는데 결제하라하면 에바지 애들 보지말라는것도 아니잖아요 차별도 아니고 진짜 내가본 앱중 이게 최악",1,2022-01-13 12:44:54
8575,JIJIKK JO__,애니가 왜이리 없오요 왓챠에는 많던데 뭐 짱구 극장판 옛날꺼라던지 추가 안되나요,3,2022-01-17 23:42:23
8576,Google 사용자,"와 스탠다드 요금제 쓰는데 고화질로 설정해놨음에도 화질 왜이래요 ㄷㄷ 진짜 개에바,,,",1,2018-12-26 22:01:03
8577,sang cik choi,사용중인데 오류메세지 뜨면서 사용불가입니다.결제해서 사용중인데 오류 501-109 메세지입니다,3,2020-07-22 20:54:54
8578,지민,왜 로그인을 해도 로그아웃이 되는지..^^,1,2021-05-06 19:23:37
8579,손호석,로고만뜨고 안들어가짐,1,2022-03-20 21:18:58
8580,Google 사용자,영화 자료가 국내것이 충분하지 않다 옛날 드라마나 영화도 보고싶다,4,2019-12-31 22:36:55
8581,Google 사용자,아직 자잘한 ui버그가 존재하지만 볼만한 컽탠츠가 많아서 좋습니다,5,2019-01-29 10:18:28
8582,이경빈,진짜 하나 아쉬운게 있어요. 그 돈내는 것이 통장이 안 됀다는 것 입니다 가능하게 해주세요,4,2021-09-25 22:38:06
8583,이유신,다있어보이지만 항상 뭔가 부족한 느낌이랄까...,4,2020-10-26 11:48:32
8584,조은별,진짜 재밌고 광고도 없고,5,2020-06-02 11:59:26
8585,박종호,ㅋㅋㅋ모바일은성인인증이안되고 pc는잘되고재밌네요ㅋㅋ,1,2021-08-06 00:05:57
8586,Duch,다 좋은데 스태걸이나 레전드 오브 투모로우 시즌5 같은 cw 드라마도 스트리밍해주면 좋겠음,4,2021-01-20 22:22:39
8587,싼체스,아니 장난하는 것도 아니고 한 달 무료라고 해서 계좌 등록하고 보니까 갑자기 처음에는 대다가 갑자기 계좌 오류 났다고 뜨면서 다시 등록하라고 해서 다시 등록하니까 계좌에서 돈 14500원 빠져나가는 건 뭐죠,1,2020-07-25 20:17:47
